PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0L8rs,2rqr1k1/pb4b1/1p4Qp/8/3P1R2/2P1R3/PP1B2PP/6K1 b - - 0 24,e8e3 f4f7 d8f8 f7f8 c8f8 d2e3,2006,157,100,12,advantage exposedKing long middlegame pin,https://lichess.org/4KY9GQuv/black#48,
0LRSi,2r3k1/1pr1qpp1/p3pP1p/8/8/PnN3R1/1PP1Q1PP/2R3K1 b - - 0 27,b3c1 g3g7 g8h8 g7h7 h8h7 e2e4,2353,80,100,49,advantage attraction kingsideAttack long middlegame sacrifice,https://lichess.org/avgK4L9l/black#54,
0LW8k,4r2k/3b1Q1p/3q2p1/p3p3/P1Bp4/8/1rP2PPP/3RR1K1 b - - 0 29,b2c2 d1d4 d6e7 d4d7 e7f7 c4f7,2318,86,100,57,advantage long middlegame,https://lichess.org/VNy770UF/black#58,
0LY2x,8/pp3kr1/6p1/5b2/q1PPP2Q/8/nb1RB1PP/1K5R w - - 0 24,d2b2 f5e4 h4e4 a2c3 b1c1 c3e4,2177,76,97,415,attraction crushing exposedKing fork long middlegame sacrifice,https://lichess.org/OsZLe7M9#47,
0Ld7h,8/5pk1/5Pp1/1pp1P2p/p1pr3P/P5P1/1P1R1Q1K/2q5 b - - 0 40,g7h7 d2d4 c5d4 e5e6 f7e6 f6f7,2058,76,100,63,advancedPawn crushing endgame long,https://lichess.org/COSseNW2/black#80,
0Ljan,r2k2N1/5pBp/p3p3/1pp5/5q2/P2P1P1n/2P2P2/R2Q1R1K w - - 2 22,g7f6 d8d7 f6e5 f4e5 d3d4 c5d4,1945,226,100,6,defensiveMove equality long middlegame,https://lichess.org/ln1ez9Jr#43,
0LkAa,r5k1/2p3pp/p2pq1n1/1p4B1/2n1P3/2P3QB/2P5/2K4R b - - 5 30,e6e4 h3g2 e4e5 g3e5 g6e5 g2a8,2071,75,100,70,advantage long middlegame,https://lichess.org/k4JI93bc/black#60,
0LqbZ,7r/r2kpQ1p/q2p2n1/2n2RP1/1pNN4/1P6/P1P1P3/1K1R4 w - - 6 32,e2e4 a6a2 b1c1 a2a1 c1d2 a1d4,1939,76,99,161,advantage interference long middlegame queensideAttack,https://lichess.org/Kkme74ax#63,
0MA8M,5rk1/p3q2p/Qp2b3/4B1p1/2BP4/5P1P/P1P4K/8 b - - 0 34,f8f3 a6c8 g8f7 c4e6 e7e6 c8b7,1935,75,97,1104,advantage endgame long pin,https://lichess.org/34p5L9lA/black#68,
0MJAP,2Q5/2P2ppk/4p2p/3p4/p2PbKP1/4P2P/1q3P2/5B1R w - - 3 30,h1g1 b2f2 f4e5 f2h2 g1g3 h2g3,2017,75,100,132,endgame fork long mate mateIn3,https://lichess.org/X00vxdcb#59,
0MLPi,r5k1/Pp3p1p/3p1n2/6p1/2P3P1/2Npq3/P2N4/R1BQ2K1 w - - 0 22,g1f1 e3h3 f1f2 f6g4 d1g4 h3g4,1816,74,97,89,advantage exposedKing long middlegame,https://lichess.org/cldRU8al#43,
0MN8K,rnb2rk1/pp2Qp1p/2p3p1/8/P7/1B6/2Pq1PPP/4RRK1 b - - 1 15,d2d7 e7f6 c6c5 e1e7 d7e7 f6e7,2066,127,100,27,advantage clearance long middlegame,https://lichess.org/fHrTEkx3/black#30,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
0MbPR,r3rk2/2p2ppQ/pp6/2p1P1q1/P7/1P3P2/2P2P1P/R4R1K b - - 2 23,g5e5 a1e1 e5e1 h7h8 f8e7 f1e1,2244,78,100,72,crushing endgame interference intermezzo long sacrifice,https://lichess.org/Pkk68h0b/black#46,
0Mto2,1k3bn1/ppp1p3/2nr2r1/1BR4p/Q2P1Bp1/5qP1/PP3P1P/2R3K1 b - - 2 24,d6d4 b5c6 d4a4 c6f3 g4f3 c5c7,1925,94,100,21,advantage discoveredAttack long middlegame,https://lichess.org/m9j938dH/black#48,
0N1wU,1k6/1p6/p3P3/q1P2p2/P3p3/4P3/3QKR1P/6r1 b - - 9 41,a5c5 d2d8 b8a7 d8d4 b7b6 d4c5,1965,74,98,1138,advantage endgame long,https://lichess.org/lx7auEy2/black#82,
0Ncmi,8/ppr5/2bk3p/6rN/8/1B6/PPP5/R3RK2 w - - 3 34,a1d1 d6c5 h5f4 g5f5 e1e5 f5e5,1962,75,97,268,defensiveMove equality long middlegame pin,https://lichess.org/Y7lllkwB#67,
0NqDU,3r3r/k4ppp/p7/2bq4/P2P1p2/N2Q4/5PPP/1R3RK1 b - - 0 24,d5d4 a3b5 a6b5 d3b5 c5b6 a4a5,1856,76,97,2699,advantage long middlegame sacrifice,https://lichess.org/0uFQivHR/black#48,
0O4uQ,2r2rk1/1p4pp/p1n1p3/2PpNn2/1P6/P2Q2Pq/1B3P1P/R1R3K1 w - - 1 20,c1e1 c6e5 e1e5 f5h4 d3h7 g8h7,2134,74,100,226,crushing long middlegame quietMove,https://lichess.org/JrusJUVh#39,
0O5RW,rnb1k2r/p1B2ppp/4p3/1Bb5/8/4P3/PP1K1PPP/nN4NR b kq - 0 12,b8d7 b5c6 c8a6 c6a8 c5b4 b1c3,1892,105,100,43,defensiveMove equality long middlegame trappedPiece,https://lichess.org/rQDdIfQB/black#24,
0OSNJ,5R2/8/2r3p1/5P2/2r1p1p1/p1P1Pk1p/PnRK3P/8 b - - 0 44,g6f5 f8f5 f3g2 d2e1 g2h1 f5f1,1893,88,100,32,discoveredAttack endgame long mate mateIn3,https://lichess.org/V7XWKtyA/black#88,
0OfW9,r5k1/p4pb1/1pqp2p1/6N1/2n2B2/2p2PPQ/P5K1/4R3 b - - 0 25,c3c2 e1e7 c6d5 e7f7 d5f7 g5f7,2607,83,100,64,advantage long middlegame,https://lichess.org/N7na16Jw/black#50,
0OkpH,8/1B1P1pk1/1p5R/p7/Pr6/3K2b1/8/8 b - - 0 42,b4b1 d3c2 g3c7 h6c6 b1c1 c2c1,2378,77,100,58,crushing endgame long,https://lichess.org/Ix6llOmu/black#84,
0OuOT,rn2kb1r/pRpbpppp/5n2/4q3/8/4BB2/P4PPP/3QK1NR b Kkq - 3 13,d7c6 b7b8 a8b8 f3c6 f6d7 d1d7,1841,76,97,553,long mate mateIn3 opening,https://lichess.org/S8hUItKW/black#26,English_Opening English_Opening_Anglo-Scandinavian_Defense
0PSr1,8/5Qp1/1p1p4/8/2Pq1nkP/8/2B2RP1/6K1 w - - 1 38,f7d7 g4g3 d7g7 d4g7 f2f3 g3g4,2065,77,98,84,crushing defensiveMove endgame long,https://lichess.org/m3DLGqtp#75,
0PdLK,7k/5p1p/3N2p1/3P4/4Pn2/2N2P2/r6P/rR3KR1 w - - 1 37,c3a2 a1b1 f1f2 f4h3 f2g2 h3g1,1848,357,100,3,endgame equality exposedKing fork hangingPiece long,https://lichess.org/zwvLFLHQ#73,
0Pe8U,6k1/2Q5/3prqp1/p1p2r1p/2Pb4/1P3P2/P2B3P/2R2R1K b - - 0 27,f5f3 c7c8 g8h7 c8b7 e6e7 b7f3,2052,75,100,76,advantage exposedKing long master middlegame,https://lichess.org/zVFV9498/black#54,
0QJXm,6k1/2N1b3/3p4/2pPp2q/2P1Pr1p/R7/1P3N2/5K1Q w - - 7 41,c7e6 h5d1 f1g2 f4f2 g2f2 d1h1,1842,74,99,1154,advantage deflection exposedKing long middlegame pin,https://lichess.org/xBTfonwa#81,
0QQxp,1r2k2r/2p1q1p1/p4p1p/4p3/1n6/pPQPBN1P/2P2PP1/2KR3R w k - 3 21,e3c5 b4a2 c1d2 a2c3 c5e7 c3d1,1942,141,100,36,equality fork long middlegame,https://lichess.org/od600DmK#41,
0QWVK,4RQ2/4R1pk/6r1/1q1p4/3P4/p6P/5PP1/2r3K1 w - - 1 37,g1h2 c1h1 h2h1 b5f1 h1h2 f1g2,1982,76,97,1734,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/Se0HLyYe#73,
0QaT6,6k1/p5p1/1pbNp3/2p1Bpqp/8/Q4P1P/P1B2K2/8 w - - 0 39,c2b3 g5d2 f2f1 d2d3 f1e1 d3e3,2165,87,100,32,advantage endgame long,https://lichess.org/aMtbjOg4#77,
0Qb0A,8/8/8/8/6k1/5pp1/7p/3R3K w - - 0 69,d1d3 f3f2 d3g3 g4f4 h1h2 f2f1q,2122,75,100,126,advancedPawn crushing defensiveMove endgame long promotion rookEndgame,https://lichess.org/1bsubqUn#137,
0R3mV,r4rk1/p2q1p1p/8/3p1p2/4R2N/8/PbP2PPP/1R1Q2K1 w - - 0 19,h4f5 d7f5 e4g4 b2g7 d1d4 f7f6,1942,75,97,3308,advantage defensiveMove hangingPiece long master middlegame,https://lichess.org/9E8UdoK7#37,
0RCDM,r1bb1rk1/1p1n1ppp/p2N4/3nP3/5P2/2qBB3/P5PP/2RQ1RK1 b - - 2 17,d5e3 d3h7 g8h7 d1h5 h7g8 c1c3,1809,74,99,439,advantage attraction kingsideAttack long middlegame sacrifice,https://lichess.org/ThXaH0e0/black#34,Sicilian_Defense Sicilian_Defense_French_Variation
0REfs,5R2/8/3r2p1/4pkp1/8/5P2/5PKP/8 b - - 45 67,d6f6 f8f6 f5f6 g2h3 g5g4 f3g4,2629,81,98,150,crushing endgame long rookEndgame,https://lichess.org/lPmHzIF1/black#134,
0RGSG,6k1/5ppp/p2r4/1p6/1P2p1b1/P5P1/5PBP/4R1K1 w - - 0 31,e1e4 d6d1 g2f1 f7f5 e4g4 f5g4,1917,109,100,40,advantage endgame long,https://lichess.org/fhJinW55#61,
0RNGO,2r4k/1q6/p2pQ3/P2P4/7p/7P/6P1/5RK1 w - - 3 41,f1f7 c8c1 g1h2 b7f7 e6h6 h8g8,2129,186,100,14,endgame equality long,https://lichess.org/OWbYXAd7#81,
0RQet,5r1k/4Q3/p3B2p/1p4pK/8/6P1/2P4P/5q2 b - - 1 41,f1f3 h5g6 f3f6 e7f6 f8f6 g6f6,2167,112,100,15,crushing defensiveMove endgame exposedKing long,https://lichess.org/ovJsOVHF/black#82,
0RXVW,r5k1/p4r2/2R2p1p/2B1p1p1/2P2n2/P4Q2/1Pq2PPP/4R1K1 w - - 1 23,c6f6 e5e4 f3e4 c2e4 e1e4 f7f6,2427,76,97,249,advantage long middlegame,https://lichess.org/UbDg8xdW#45,
0Rqqa,2k2bnr/ppp1p1p1/7p/3N1p1Q/5P2/3P3P/P4P2/q1BK4 b - - 1 19,b7b6 h5e8 c8b7 e8d7 a1c3 d5c3,2441,92,99,170,crushing fork long middlegame,https://lichess.org/fQ3PX3Xw/black#38,
0RvUa,7k/6p1/7p/3N4/P1P1n2K/1P2Q1P1/6qP/8 w - - 12 42,h2h3 h6h5 d5f4 g7g5 h4h5 g5f4,1854,283,100,3,endgame equality fork long quietMove,https://lichess.org/DRgKWda5#83,
0S8b5,8/k3r1p1/pp2bP1p/8/5P2/2R3P1/6BP/6K1 b - - 0 43,g7f6 c3e3 e7e8 g2c6 e6d7 e3e8,2135,75,97,444,advantage endgame long,https://lichess.org/u4qJ50jG/black#86,
0SCTT,r3kr2/1p2n1b1/p1n1Q1pp/qB1pP3/3P4/2N5/PP4PP/R1B2RK1 w q - 2 17,c3d5 f8f1 b5f1 a5d5 e6d5 e7d5,1895,118,100,26,advantage kingsideAttack long middlegame,https://lichess.org/NxS2gnU2#33,Sicilian_Defense Sicilian_Defense_Alapin_Variation
0SMwx,8/5K1p/4p2P/3p1bB1/3P1P2/5k2/8/8 w - - 19 66,f7f6 f3e4 g5h4 e4d4 h4f2 d4e4,1826,74,98,562,bishopEndgame crushing endgame long,https://lichess.org/SYXGs4yr#131,
0Sa4F,6r1/1bpkb1q1/pp1ppn2/6Np/3P3B/2N1Q2P/P6K/6R1 b - - 10 25,f6h7 e3e6 d7e8 c3d5 h7g5 g1g5,2271,94,100,20,advantage long middlegame pin,https://lichess.org/bXTQruh2/black#50,
0TH08,2r2r1k/3nb1pp/p7/1p1Qpq2/7P/P1P1B1P1/1P3P2/2KRR3 w - - 1 22,d5d7 c8c3 b2c3 e7a3 c1d2 f5d7,1882,74,97,806,crushing deflection interference long master middlegame queensideAttack sacrifice,https://lichess.org/DqlKVhdi#43,
0THLI,1r2k2r/1pq1bppp/pNn1p3/3pP3/5Q2/4B2P/PP3PP1/2R2RK1 b k - 6 18,c7e5 c1c6 e5f4 e3f4 b7c6 f4b8,1807,75,100,100,advantage long middlegame,https://lichess.org/HbP7i6AI/black#36,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
0Tc4O,rnb1k2r/ppp2ppp/8/2bpP3/2P2P2/6qN/PP1KP1P1/RNBQ1B1R w kq d6 0 9,d1e1 c5e3 d2d1 g3e1 d1e1 e3c1,2151,201,100,16,equality long opening,https://lichess.org/nZ2cC1kQ#17,
0TmVN,8/5kpp/p1Q5/8/8/P4PPK/2p1q2P/8 w - - 2 36,c6d7 f7f6 d7d8 e2e7 d8d4 e7e5,2449,85,97,205,advantage defensiveMove endgame long queenEndgame,https://lichess.org/VcABvXJb#71,
0U4Th,3r1rk1/pp5p/3P4/3Q4/1P2N3/1P3p1P/4nKPq/3R4 b - - 4 32,f8f7 d5g5 g8h8 g5d8 h8g7 d8g5,1969,76,97,891,advantage fork long middlegame,https://lichess.org/qGsNrKrF/black#64,
0UY0D,1k1r4/2p2pp1/p1pb1n2/4q3/7r/P1N1P1PP/1PPB2K1/R3QR2 w - - 0 18,g3h4 e5h2 g2f3 h2h3 f3e2 d6g3,2327,287,100,4,advantage deflection long middlegame,https://lichess.org/Op2Kf3wZ#35,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit
0UdA1,r5k1/pp2Rpp1/2p5/6p1/2PP1KP1/4Q2q/PP3P2/8 w - - 0 25,f4g5 h3h6 g5f5 h6f6 f5e4 f6e7,1839,76,100,103,crushing endgame interference long,https://lichess.org/6milZk6E#49,
0UzdH,7R/B3bk2/4rn1p/4pKp1/4P3/7P/8/8 b - - 6 48,f6e8 h8h7 f7g8 f5e6 g8h7 e6e7,2150,164,100,20,deflection endgame equality long,https://lichess.org/MmxFqqp4/black#96,
0V2Nf,1r4k1/1r1q3p/1p2p1p1/p2pPpP1/P1p2P1P/2P1Q3/1RP2K2/1R6 w - - 0 33,b2b6 d5d4 c3d4 b7b6 b1b6 b8b6,1802,75,97,1406,advantage endgame intermezzo long,https://lichess.org/zOrRpMTX#65,
0VKDy,8/2r3P1/p6K/4p3/1p2k3/2p5/PPR2P2/8 b - - 0 43,c7g7 h6g7 e4d3 b2c3 b4c3 c2c1,2324,77,98,95,crushing endgame hangingPiece long rookEndgame,https://lichess.org/4E15xg9V/black#86,
0VjHR,3rk1r1/pbQ3p1/2RB1p2/8/q7/1N2P3/3K2PP/8 b - - 0 27,d8d6 c6d6 a4b4 d2c1 b4d6 c7d6,2123,163,100,20,crushing hangingPiece long middlegame,https://lichess.org/TcIFHhdz/black#54,
0VxcQ,3r1k2/1p4pp/p1p1Q3/P3p3/4P3/2P2PqP/1P1r4/3RRB1K w - - 1 31,e6f5 f8e7 f1e2 d2e2 f5d7 d8d7,2245,79,100,58,crushing defensiveMove long middlegame,https://lichess.org/RNNJwJch#61,
0W11L,7k/pp3p1p/5p2/3P3b/P4q2/1PQ2PP1/6K1/8 b - - 0 32,f4e5 c3e5 f6e5 d5d6 h8g7 d6d7,1862,75,100,150,advancedPawn crushing endgame long,https://lichess.org/HVLakkrZ/black#64,
0WK1T,2rr4/4bppk/p1q1p2p/7P/4bB2/1BP3Q1/PP3PP1/2K1R2R w - - 5 29,g3e3 c6c3 e3c3 c8c3 b3c2 c3c2,2121,107,100,34,crushing long middlegame queensideAttack,https://lichess.org/ppxzo53T#57,
0WZot,8/1p6/5k2/1K2p3/3p4/8/8/3N4 w - - 2 40,b5b6 e5e4 b6c5 e4e3 d1b2 f6e5,2058,75,97,237,crushing defensiveMove endgame knightEndgame long quietMove,https://lichess.org/cTiY9XJj#79,
0Whka,1rbq1r1k/2p4p/1p1p2p1/p2Bp3/3n4/8/PPPQNPPP/2KR3R b - - 9 19,c7c6 e2d4 c6d5 d4c6 d8c7 c6b8,1849,301,100,3,equality fork long middlegame,https://lichess.org/VYp6mirZ/black#38,
0WsGD,b2r1r1k/6R1/p4p1p/2q2Nn1/3p1Q2/2NR4/PPP2PPP/6K1 b - - 2 25,d4c3 f4h4 c5f5 h4h6 f5h7 g7h7,2047,78,100,54,advantage exposedKing kingsideAttack long middlegame sacrifice,https://lichess.org/7nDPiTyI/black#50,
0WsPg,6k1/ppq3pp/8/3p4/1B2n1P1/P3Pr1P/1P3P1K/3Q1R2 w - - 0 28,h2g2 f3f2 f1f2 c7g3 g2f1 g3f2,1988,76,97,1204,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/QPuD3mQW#55,
0X71o,6k1/pbp3bp/1p4p1/3P1n2/2Pq1B2/8/PP2Q1PP/4R2K b - - 3 23,d4f4 e2e6 g8h8 e6e8 g7f8 e8f8,1919,77,100,163,endgame long mate mateIn3,https://lichess.org/V9zghElv/black#46,
0XRMd,r2k3r/1pp2pp1/3p2qp/1p1P4/5Pn1/1BP1B3/PP1Q3P/R4R1K w - - 3 20,f1g1 g6e4 d2g2 e4g2 h1g2 g4e3,1841,279,100,6,attraction equality kingsideAttack long middlegame,https://lichess.org/h1kNtlcH#39,
0XtCk,8/3K1pk1/4p3/4P3/PR6/6r1/8/8 b - - 1 44,g3g5 a4a5 g5e5 b4a4 e5e1 a5a6,2161,105,100,37,clearance crushing endgame long quietMove rookEndgame,https://lichess.org/R2s7jUPL/black#88,
0YIFQ,r4r2/p1BR4/1pp1pbp1/6kp/2P3P1/5PK1/P7/7R b - - 3 28,h5g4 c7f4 g5f5 f3g4 f5e4 h1e1,1838,74,97,1077,endgame long mate mateIn3,https://lichess.org/o8784gpJ/black#56,
0YY11,8/5p1k/Q2P2pp/2p5/4Pp2/5P2/1r2Bq1P/6RK w - - 0 34,d6d7 b2e2 a6e2 f2e2 d7d8q e2f3,1817,267,100,7,endgame equality long,https://lichess.org/5wuRjDpE#67,
0Yc3s,r4rk1/1pp2ppp/1p6/4p2n/2B1P2q/3PBP1P/PP4Q1/5KR1 b - - 4 18,g7g6 e3g5 h4g3 g2g3 h5g3 g1g3,1848,74,99,149,advantage long middlegame,https://lichess.org/RBFFPXMc/black#36,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense
0YjGh,r3kr2/pp4QR/1n1p2p1/2pP1pq1/2P1p3/6P1/PP2BP2/R3K3 b Q - 7 22,a8d8 e2h5 d8d7 h5g6 e8d8 g7f8,1933,90,100,36,crushing deflection exposedKing long middlegame,https://lichess.org/6VIpqIUQ/black#44,
0YukO,1k1r4/1pRq1ppp/pP3n2/3b4/8/Q6P/5PP1/1R4K1 b - - 2 29,d7f5 a3g3 f5b1 c7c1 b8a8 c1b1,2049,172,100,6,advantage discoveredAttack long middlegame sacrifice,https://lichess.org/VjE4s49A/black#58,
0YyNs,3k3r/3q1p2/2p2n1p/2B2Pp1/8/r2B4/P1PQ2PP/R5K1 w - - 2 26,c5a3 d7d4 d2f2 d4a1 d3f1 f6d7,2013,241,100,4,defensiveMove equality fork long middlegame,https://lichess.org/cf36rCMq#51,
0ZBkv,3r1rk1/1b3p1p/p1q1p1p1/4P1Q1/1p1n3P/3B4/PP3PP1/R2RB1K1 w - - 1 22,e1b4 d4f3 g2f3 c6f3 g1f1 d8d3,2109,76,98,188,advantage kingsideAttack long master middlegame sacrifice,https://lichess.org/bVMd3DlM#43,
0Zpdv,7R/5k2/6p1/PK2p3/4Pp1p/5P2/8/2r5 b - - 1 45,g6g5 a5a6 f7g7 a6a7 g7h8 a7a8q,1850,76,99,448,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/Kmd3SZyS/black#90,
0a975,r6r/pkpb2q1/R2p1npp/3P4/2B5/5Q2/1PP2PPP/R5K1 b - - 4 21,h8f8 f3e3 b7c8 a6a7 a8a7 a1a7,2473,87,97,46,crushing long middlegame,https://lichess.org/4EUefw73/black#42,
0aEBV,5r2/bp6/p4n2/P1P1p2k/1P1p2R1/5PP1/3R2K1/8 b - - 0 36,f6d5 g2g1 f8f3 g4g8 f3f1 g1f1,2425,78,100,94,crushing endgame long quietMove,https://lichess.org/m9kXSQtQ/black#72,
0aanS,5r2/3b1pkp/1q3n2/2b5/1p1p1Q2/1P1PP3/1B3PPP/5RK1 b - - 1 23,d4e3 f4g5 g7h8 b2f6 b6f6 g5f6,1821,75,97,4801,crushing deflection long master middlegame,https://lichess.org/9n3pujVX/black#46,
0agJg,8/7R/5bp1/3B4/5pkP/3P4/3Q1K2/2q3r1 w - - 1 52,d2e2 g4h3 d5e6 h3h2 f2f3 h2h1,1926,75,97,87,crushing defensiveMove endgame long,https://lichess.org/KismHspb#103,
0apMn,r1b2rk1/4qppp/2p1p3/pp1BP3/4N3/2P2Q2/PP3PPP/2KRR3 b - - 0 16,c6d5 e4f6 g8h8 d1d4 g7f6 e5f6,2375,77,100,70,crushing kingsideAttack long middlegame sacrifice,https://lichess.org/nxAXNXdF/black#32,Alekhine_Defense Alekhine_Defense_Modern_Variation
0btVw,2r1k2r/1p2nppp/1q2p3/pb1pP3/1b1P4/3B1N2/1B1N1PPP/R2QK2R w KQk - 0 15,d1e2 b4d2 e2d2 b5d3 d2d3 b6b2,1814,142,100,14,advantage discoveredAttack long middlegame,https://lichess.org/O0SW3RU6#29,French_Defense French_Defense_Advance_Variation
0cKzp,3N4/4r1pk/7p/1p1Q4/1q2n3/4R2P/5PP1/6K1 b - - 1 34,e4f6 d5f5 h7h8 d8c6 e7e3 c6b4,2145,76,100,209,crushing endgame fork long,https://lichess.org/Xr4mRNYt/black#68,
0cQcA,5k2/pK3p1p/8/3p4/5n2/1P1B3P/P4P2/8 w - - 1 38,d3h7 f4g6 b7a7 d5d4 h7g6 f7g6,1994,76,97,485,crushing endgame long master quietMove,https://lichess.org/9XCdhZqS#75,
0cUgm,8/8/5Nk1/5pP1/4pb2/8/4KP2/8 w - - 0 51,f6e8 f4e5 e8f6 e5f6 g5f6 f5f4,2654,99,99,69,crushing defensiveMove endgame long master quietMove,https://lichess.org/VJrCxpRA#101,
0crsA,1r4k1/5ppp/p3p1q1/2Pb4/3P3P/1P2QN2/5PP1/2R3K1 b - - 0 31,b8b3 e3b3 d5b3 c5c6 b3d5 c6c7,1933,84,100,29,advancedPawn advantage endgame long sacrifice,https://lichess.org/UKQvMxGj/black#62,
0e34e,2n1kr2/1R4b1/p2p1q1p/3Pp1pn/P3Q3/3B1rBP/1P2NP2/4R1K1 w - - 1 25,d3a6 f3g3 f2g3 f6f2 g1h1 f2e1,2056,74,100,81,clearance crushing fork long middlegame sacrifice,https://lichess.org/mLkkOSsJ#49,
0eKTT,r1b1q2k/5prp/1np2npQ/1p2p1N1/p3PP1N/2P4P/PPB3P1/R4RK1 w - - 1 22,f4e5 f6g8 g5f7 e8f7 f1f7 g8h6,2126,77,100,139,advantage long middlegame,https://lichess.org/4tYjQnGg#43,
0eKbL,8/R4pk1/2KN2p1/4p2p/8/3r4/8/8 b - - 3 52,d3d6 c6d6 g7f6 d6d5 h5h4 d5e4,2325,78,100,91,advantage endgame hangingPiece long master rookEndgame,https://lichess.org/WJufCmhY/black#104,
0eMEY,6Bk/8/5pR1/p6P/Pb1P1p2/4P3/2r2P2/5K2 w - - 0 43,h5h6 f4f3 f1g1 b4d6 g8c4 c2c4,2060,75,99,552,crushing endgame long quietMove,https://lichess.org/MdQWXmBx#85,
0eQJ8,2r5/3k1pp1/P3pq1p/3p4/Q2P4/4P3/P4PPP/2r2RK1 b - - 0 19,d7d8 a6a7 c1f1 g1f1 c8a8 a4b5,1965,196,100,18,advancedPawn endgame equality long,https://lichess.org/LFhxFeaY/black#38,
0eUxk,8/6k1/2p3p1/1pPb1r2/p7/P1P1RN1P/1P4PK/8 w - - 1 39,e3e5 d5f3 e5f5 g6f5 g2f3 f5f4,1871,232,100,13,defensiveMove endgame equality long,https://lichess.org/x1QDSbbu#77,
0eYdH,r5k1/1p2Rp2/2qp1Qp1/5p1r/p1P5/Pn1B4/KP6/3R4 b - - 5 32,a8f8 e7f7 f8f7 f6g6 f7g7 g6h5,1883,76,97,160,advantage capturingDefender fork long middlegame sacrifice,https://lichess.org/CCJOB0zP/black#64,
0ew0a,r4r2/p3bbk1/2p3pp/4pp2/3q4/1P1B1RNQ/P1P3PP/5R1K b - - 1 28,d4g4 g3f5 g6f5 f3g3 f7g6 g3g4,1880,74,97,1046,middlegame,https://lichess.org/xONPlNuY/black#56,
0f3Hz,1rb3k1/4b3/p1n1p1NQ/8/8/3K4/Pp3rP1/7R b - - 1 28,c6b4 d3c4 f2c2 c4b3 b2b1q h1b1,2188,94,100,31,advantage defensiveMove long middlegame,https://lichess.org/HGbiwjW4/black#56,
0f4S9,1b4rk/p5pp/1p2n3/2p1Pp1q/5P1R/2P1BNQ1/1P6/7K b - - 0 37,h5f7 h4h7 h8h7 g3h3 h7g6 f3h4,2224,79,98,73,attraction crushing kingsideAttack long middlegame sacrifice,https://lichess.org/AKBqr2au/black#74,
0fD2E,r6k/1p3p1p/p4p1B/4p2P/1Q1pP1q1/1N6/PPP1bP1K/3R1R2 w - - 3 27,d1d3 e2d3 h6g7 g4g7 f1g1 g7h6,2390,98,100,69,crushing long middlegame,https://lichess.org/P4oenWwg#53,
0fN55,3r1rk1/5pp1/p2p2P1/1pp1q2p/7n/1BP5/PP1Q3P/1K1R2R1 b - - 0 25,h4f3 g6f7 g8h8 d2d3 f8f7 b3f7,2088,161,100,13,advancedPawn advantage kingsideAttack long middlegame,https://lichess.org/VYgbH0X0/black#50,
0fOgM,8/4k3/2P5/1P6/8/5p2/P4b1p/1K3R2 w - - 1 41,f1h1 f2g1 c6c7 e7d7 b1c2 f3f2,1854,74,97,13697,advancedPawn crushing endgame long quietMove,https://lichess.org/k6zli4x2#81,
0fa2u,8/5p2/1p6/1PnKP3/2P5/6k1/3R3p/8 w - - 0 48,d2h2 g3h2 d5c6 c5a4 c4c5 b6c5,1822,74,97,323,crushing endgame hangingPiece long quietMove,https://lichess.org/I4CqFaGy#95,
0faly,5r2/7k/p2r1P1p/1ppB2PQ/3bP3/1Pq3P1/P6K/3R4 b - - 0 40,c3c2 h2h3 d6f6 g5f6 f8f6 h5e8,2279,93,100,26,crushing defensiveMove long middlegame,https://lichess.org/GrapwgtN/black#80,
0gO44,4brk1/1p4pp/p3pr2/2qpR3/3N3P/2P2P2/PP1Q2PK/R7 w - - 2 23,d4e6 c5d6 d2d5 d6d5 e5d5 f6e6,2044,75,97,2272,advantage capturingDefender long middlegame pin,https://lichess.org/LiByOw23#45,
0gje9,r4k2/ppp3q1/3p2r1/4p2p/2BnP2b/3PNP1P/PPP5/R1BQ1K1R w - - 3 16,e3f5 d4f5 e4f5 g6g2 d1d2 g2d2,1960,75,98,604,crushing long middlegame,https://lichess.org/WIcAdRjN#31,Bishops_Opening Bishops_Opening_Other_variations
0gvjl,1k5r/1pp5/p1p5/8/4P2P/P6Q/3r1qB1/4R1RK w - - 4 32,e1f1 f2h4 f1f8 d2d8 h3h4 h8h4,2306,75,97,275,advantage long middlegame,https://lichess.org/CUZhhzqn#63,
0hIAx,1r4k1/5qp1/2R2p1p/3b4/3Q4/Pr1B3P/1B3PP1/6K1 b - - 0 32,d5c6 d3c4 b3b2 c4f7 g8f7 d4c4,1870,235,100,12,attraction equality fork long middlegame pin,https://lichess.org/bjOgdnZo/black#64,
0hcQV,3r2k1/pp1qQ2p/5Bp1/8/5bP1/2P2P2/PP5P/2K4R w - - 1 28,c1c2 d7a4 c2b1 d8d1 h1d1 a4d1,1817,75,97,1145,endgame long mate mateIn3,https://lichess.org/Geb9nkGF#55,
