PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
02Jv8,1r4k1/p2R2pp/1pN1p3/8/8/8/bP3PPP/6K1 b - - 0 26,b8c8 c6e7 g8f8 e7c8,967,76,99,3375,crushing endgame fork short,https://lichess.org/SbM3fnCq/black#52,
02KZc,r7/5pk1/5q1n/1QPp4/pP1PpNp1/P3P1P1/5KP1/8 b - - 0 35,h6f5 f4h5 g7g6 h5f6,845,76,99,799,advantage endgame fork short,https://lichess.org/aUHS17mJ/black#70,
02Km7,5rk1/6p1/8/1r6/4P1B1/5pKP/5P2/4R3 b - - 5 43,b5b3 g4e6 g8h7 e6b3,879,78,97,1029,crushing endgame fork short,https://lichess.org/COHwfINT/black#86,
02LIr,1k6/1p6/6p1/2q1P2p/4Q1n1/1P4P1/P1P4P/4R1K1 w - - 5 36,g1g2 c5f2 g2h3 f2h2,985,75,100,208,endgame mate mateIn2 short,https://lichess.org/p5BZFLc9#71,
02LXB,1br1r1k1/p1qb1ppp/5n2/1p1p4/1P1P3n/2NQPN1P/3BBPP1/2R2RK1 w - - 2 20,c3d5 h4f3 g2f3 c7h2,1491,76,99,2064,middlegame,https://lichess.org/YTCpW3ry#39,
02MFn,3rr2b/1p1q3k/p1pBbppP/2Pp4/1P4P1/P4P2/3QR3/4R1K1 b - - 1 34,e6f7 e2e7 e8e7 e1e7,1673,72,97,18885,advantage middlegame short,https://lichess.org/XTzhEzlC/black#68,
02Mh7,1r1q1rk1/2p5/3pNnpP/4p3/p3P3/Pb1PP3/1P4Q1/2KR3R b - - 1 25,b3e6 g2g6 g8h8 g6g7,816,76,100,221,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FR8FFRv1/black#50,
02O2z,4r1k1/5ppp/2N5/1p1B4/4N1Pn/P7/2P1rP1P/2R3K1 w - - 1 28,e4g5 e2e1 c1e1 e8e1,854,77,100,86,mate mateIn2 middlegame short,https://lichess.org/4ORg5Qtc#55,
02OEe,r5k1/3p1p1r/3PpBp1/p3P3/Pp1nqb2/1B4N1/1PP2PKP/3R1R2 w - - 0 31,g3e4 h7h2 g2g1 d4f3,890,84,100,47,mate mateIn2 middlegame short,https://lichess.org/FZ4mjwDw#61,
02QW9,4nk2/Q5p1/1p4qp/3p4/3P4/2P2bP1/PP3P1P/4R1K1 w - - 3 33,e1e3 g6b1 e3e1 b1e1,816,77,99,926,endgame mate mateIn2 short,https://lichess.org/Q7nqfr2R#65,
02QrB,2r3k1/p5p1/6p1/b2r1p2/P4P2/1R1BP3/4K3/1R6 b - - 1 36,c8d8 d3c4 g8f8 c4d5,1095,77,100,70,advantage endgame pin short,https://lichess.org/wKkkFpB5/black#72,
02RFx,4rr1k/1p4pp/p7/8/6Q1/1Bb5/PP3PPP/6K1 w - - 0 26,h2h4 e8e1 g1h2 c3e5,878,78,100,414,crushing endgame short,https://lichess.org/E52r65nO#51,
02T47,r3k1nr/pp1qppbp/2p3p1/4B3/3P4/2N2Q2/PPP3PP/R3R1K1 b kq - 4 14,g8f6 e5f6 g7f6 f3f6,1168,76,98,2213,advantage master middlegame pin short,https://lichess.org/mZBTonHp/black#28,Pirc_Defense Pirc_Defense_Other_variations
02TQx,6k1/5pp1/7p/2N5/2R1N3/5nPK/5P1P/6r1 w - - 9 39,h3g4 f3e5 g4f4 e5c4,902,76,97,2273,advantage endgame fork master short,https://lichess.org/VAu9yiEn#77,
02U6g,8/1p1b3k/p3p3/3pP1Bp/1P1n2r1/P7/3R2BK/6R1 w - - 0 33,g2h3 d4f3 h2h1 g4g1,1220,76,100,180,arabianMate fork mate mateIn2 middlegame short,https://lichess.org/PojDFGyw#65,
02UA3,4r1k1/p2b1pp1/1p1q1n1p/2pp4/5P2/1NP2Q1P/PP2r1P1/2RR1NK1 b - - 3 25,e8e3 f1e3 e2e3 f3e3,1075,75,100,321,advantage middlegame short,https://lichess.org/iaFvPtoD/black#50,
02X70,5rk1/5ppp/rn6/2Q3P1/1p5P/qP6/P3R3/1K1R4 b - - 2 27,a3a5 c5f8 g8f8 d1d8,1097,75,98,908,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/ZSZSv3ld/black#54,
02Z4F,6Q1/p7/8/1p6/1P3P2/P2kqK2/8/8 w - - 1 58,f3g4 e3g1 g4f5 g1g8,1012,77,100,85,crushing endgame queenEndgame short skewer,https://lichess.org/xu5pvuXh#115,
02ZA5,4r1k1/p5r1/4p3/5q2/8/2P2bP1/P4Q1P/R3R1K1 b - - 0 25,f3d5 f2f5 e6f5 e1e8,1153,108,100,39,advantage middlegame short,https://lichess.org/9XitUK9h/black#50,
02ahl,2k5/ppp2Bpp/8/8/5b2/1KP5/PP3r1P/3R4 b - - 0 22,f2h2 f7e6 c8b8 d1d8,1090,117,100,35,backRankMate endgame mate mateIn2 short,https://lichess.org/MbzNK0p0/black#44,
02bLQ,4r3/pp4pp/3B1n2/5k2/2Q3P1/P7/1P1K3P/n3r3 b - - 0 27,f6g4 c4f4 f5g6 f4g4,1582,500,100,0,deflection endgame equality short,https://lichess.org/zxLwsqNJ/black#54,
02ejp,8/8/1kN3R1/6Bp/b3pp1P/2K2P2/6r1/8 b - - 0 37,a4c6 g5d8 b6b7 g6g2,1100,76,100,1008,crushing discoveredAttack endgame master short,https://lichess.org/w87g8I5t/black#74,
02lQd,8/p1B5/1pn3k1/2p4p/3b3K/5P2/P7/3R4 w - - 1 33,d1e1 d4f2 c7g3 f2e1,1065,75,97,4817,crushing endgame fork short,https://lichess.org/ANThSdxV#65,
02luq,6r1/2pk1p2/p7/1p1PQP2/8/2P4q/P1B1R3/4R2K w - - 0 32,e2h2 h3f3 h2g2 f3g2,1338,75,97,2273,endgame mate mateIn2 short,https://lichess.org/soRP403j#63,
02mjl,8/1r3pk1/1r2p1pp/8/2p1P3/2N2P2/Pn1R2PP/1R4K1 w - - 2 31,b1b2 b6b2 d2b2 b7b2,1500,500,100,0,advantage endgame short,https://lichess.org/BfjYUoom#61,
02pGA,2kr3r/pp4pp/B1ppPqn1/4p3/2Q5/8/PPP2PPP/R3K2R b KQ - 1 17,d6d5 c4c6 c8b8 c6b7,1407,74,97,9904,mate mateIn2 middlegame pin queensideAttack short,https://lichess.org/OmPk5H0Y/black#34,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation
02q6M,8/5pk1/1R4p1/8/5KPP/8/1P6/5r2 w - - 1 39,f4g5 f7f6 b6f6 f1f6,939,90,100,35,crushing endgame master rookEndgame short,https://lichess.org/NBQVSeZf#77,
02qPC,r7/6kp/pp1bp3/2p2r2/2P1Q3/1P3P2/P3KP2/7R w - - 1 29,e4e6 f5e5 e6e5 d6e5,954,75,97,1025,advantage endgame fork short,https://lichess.org/5XcscxSA#57,
02qUN,7r/ppp1k1p1/7p/4N3/8/2P5/P1P2PbP/2KR4 b - - 0 18,g2h3 e5g6 e7f6 g6h8,1138,74,98,2456,crushing endgame fork short,https://lichess.org/Qz9tJff1/black#36,Scotch_Game Scotch_Game_Other_variations
02qhV,3r2k1/Rb2qppp/1pB1p3/2n1P3/2P5/1P4P1/1B3P1P/3Q2K1 w - - 1 24,d1f3 b7c6 f3c6 e7a7,1626,76,100,135,advantage discoveredAttack middlegame short,https://lichess.org/RygfnAGh#47,
02wWR,rn2r3/pbppk1pp/1p6/2b1N3/3p1B2/5N2/PPP2PPP/4RRK1 b - - 13 17,e7d8 e5f7 d8c8 e1e8,982,77,98,1179,deflection discoveredAttack mate mateIn2 middlegame short,https://lichess.org/UCaAB8Hy/black#34,Bishops_Opening Bishops_Opening_Lewis_Gambit
02znl,5rk1/3q1p1p/3p2p1/2pN1P2/6P1/2P1BN2/1b1K3P/3R4 b - - 0 22,g6f5 d5f6 g8g7 f6d7,940,77,97,1967,crushing fork master middlegame short,https://lichess.org/oZVbILpI/black#44,
030o8,5r1k/6p1/p1R5/1p4PP/6R1/P7/5rK1/8 w - - 0 39,g2g3 f8f3 g3h4 f2h2,1017,75,100,133,endgame mate mateIn2 rookEndgame short,https://lichess.org/JwSBkIUT#77,
030ui,2kr1b1r/pp1q1ppp/2pB1n2/3p4/6P1/2NB3P/PPPQ1P2/2KRR3 b - - 0 15,f8d6 d3f5 d7f5 g4f5,1044,76,98,1096,advantage middlegame pin short,https://lichess.org/rB88dE71/black#30,Scotch_Game Scotch_Game_Other_variations
030wp,5r1k/p4Bbp/3q2p1/8/2Q1p1P1/5n2/2PB1P1P/3QK2R w K - 2 31,e1f1 f3d2 f1g2 d2c4,1024,77,100,790,advantage fork master middlegame short,https://lichess.org/OWfwMM1O#61,
032NX,7k/1ppq1p2/3p1n1p/p2Pp2b/P1P1P2P/3Qb3/1BB3PK/R7 w - - 0 33,d3e3 f6g4 h2g1 g4e3,835,77,100,85,crushing fork middlegame short,https://lichess.org/zEQE9ZY2#65,
0335U,r3N1k1/1p3ppp/p3b3/8/1n1q4/1Q1B1P2/P1PK2PP/3R3R w - - 7 21,b3c3 d4f2 d2c1 b4a2,1233,76,100,398,crushing middlegame short,https://lichess.org/HdPa2NOJ#41,
033Gi,7k/4b3/3p3p/1p2prpn/6R1/PP2BP1q/4QP1P/3R3K w - - 0 30,e2b5 h3f3 g4g2 f3d1,1503,75,97,6241,crushing fork middlegame short,https://lichess.org/9RaY75lQ#59,
0351q,2r1k3/5ppp/8/p1npP3/Pp1N1P2/1P1b4/6PP/2R1B1K1 w - - 2 31,g1f2 c5e4 f2e3 c8c1,867,79,98,321,crushing discoveredAttack endgame master short,https://lichess.org/Nj314KMx#61,
035Y0,r4rk1/pp1b1p1p/3p1n2/2p1pp2/4P2q/3P1B1P/PPP1Q2K/R1B3R1 b - - 1 17,g8h8 c1g5 h4g5 g1g5,1400,101,100,57,advantage middlegame short trappedPiece,https://lichess.org/gyt9Cqnm/black#34,Sicilian_Defense Sicilian_Defense_Old_Sicilian
035m4,4r3/5k2/6R1/5PP1/8/r4K2/4p3/4R3 w - - 0 37,f3g4 e8e4 g4h5 a3h3,1232,75,100,545,endgame mate mateIn2 rookEndgame short,https://lichess.org/0FjErbWl#73,
035y8,8/8/4b1k1/3pPpq1/1p1P3p/2rQP1pP/6P1/1B3RK1 w - - 2 41,d3d2 g5e3 d2e3 c3e3,810,76,100,316,crushing endgame master short,https://lichess.org/dqkDlyrg#81,
036BY,3rB1k1/p2P4/1pp1p2p/2n2pb1/2P5/P2n1R2/6PB/5R1K b - - 0 35,c5d7 f3d3 d8e8 d3d7,1332,75,99,3708,crushing hangingPiece middlegame short,https://lichess.org/Qf85Wqiv/black#70,
036WH,6k1/p4ppp/2p5/2Qp4/PP1P4/4r1qP/4r1P1/R5RK w - - 3 28,c5c6 g3h3 g2h3 e3h3,1404,76,98,2453,endgame,https://lichess.org/KuRjCBsz#55,
036j9,2kr3r/pb1qppb1/npp3p1/4P1Np/2PP4/4B3/PP1Q2PP/1K1R1B1R w - - 5 15,g5f7 d7f5 f1d3 f5f7,977,79,100,173,advantage fork master middlegame short,https://lichess.org/ZQF46aE2#29,Caro-Kann_Defense Caro-Kann_Defense_Maroczy_Variation
037iS,r1bqrnk1/ppbn2pB/2p1pp2/3pN2Q/2PP1P2/2N1P1B1/PP4PP/R4RK1 b - - 0 13,f8h7 h5f7 g8h8 e5g6,1042,77,100,647,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/Wq8ClGIK/black#26,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
038La,5k1r/1p3ppp/1p4b1/nB1P2B1/1P4P1/P4P2/3r3P/1K1R3R w - - 5 26,b5d3 g6d3 b1a1 a5b3,1094,76,99,1529,master mate mateIn2 middlegame queensideAttack short,https://lichess.org/zdKh4mK5#51,
039HH,r2q1rk1/1bp2pbn/p2p2p1/1p3pB1/4P2Q/1PNP1N2/1PP3PP/R4RK1 b - - 2 16,h7g5 f3g5 d8g5 h4g5,960,76,100,94,advantage master middlegame short,https://lichess.org/9vQeVU3U/black#32,Modern_Defense Modern_Defense_Other_variations
039hh,8/8/8/2b5/2r1p1RP/3k4/6B1/3K4 b - - 0 57,e4e3 g2f1 e3e2 f1e2,1419,74,99,4411,crushing endgame master short,https://lichess.org/MJZ0WS96/black#114,
039rW,8/6k1/8/1K4pp/1R4Pr/P7/1P6/8 w - - 0 45,g4h5 h4b4 b5b4 g5g4,1524,75,97,1758,crushing defensiveMove endgame rookEndgame short,https://lichess.org/jNh4Olzd#89,
039vE,rn2k3/pp3p2/2pp4/4p1r1/2P1P1b1/2NP2Pq/PP1Q1P1N/R4R1K w q - 0 20,d2g5 g4f3 h1g1 h3g2,966,76,98,487,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/aSrUOp85#39,
03AhR,8/8/3R4/2k4P/8/5PK1/2p3P1/8 w - - 1 59,d6c6 c5c6 h5h6 c2c1q,1006,79,100,59,advancedPawn crushing endgame hangingPiece promotion short,https://lichess.org/6QgWLGoM#117,
03AwE,6rk/p3R3/3p1R2/1p5p/7P/1P6/5b1K/6r1 b - - 1 36,g1g7 f6h6 g7h7 h6h7,862,76,99,742,endgame mate mateIn2 short,https://lichess.org/f5lomsvX/black#72,
03BPz,8/2Q2kpp/p4q2/1p1P4/1P6/7P/6PK/8 b - - 4 35,f6e7 d5d6 e7c7 d6c7,1294,76,97,16644,advancedPawn crushing endgame queenEndgame short,https://lichess.org/GOttwmgX/black#70,
03CF0,r2qr1k1/p1p1bpBp/2pp1n2/5b2/4P2P/6Q1/PPP2PP1/RN2K2R b KQ - 1 12,f5g4 g7f6 e7f6 g3g4,1516,466,100,1,capturingDefender equality kingsideAttack opening pin short,https://lichess.org/dAKdfRR3/black#24,
03Cow,3r1rk1/ppp2ppp/1b6/8/4P1R1/2Pq3P/P5P1/R1Q1B2K b - - 1 23,h7h5 g4g7 g8g7 c1g5,1475,270,100,3,attraction equality kingsideAttack middlegame sacrifice short,https://lichess.org/zsh50GkI/black#46,
03Dim,rn3rk1/pp2qpp1/7p/8/2pP1bb1/2PQ1NN1/PP2P1PP/1K1R1B1R w - - 0 15,d3e4 e7e4 g3e4 g4f5,1501,75,100,153,advantage opening pin short,https://lichess.org/cAaLaQAt#29,Bird_Opening Bird_Opening_Froms_Gambit
03E3Y,2rr2k1/p6p/1p4p1/5p2/4pP2/PN4P1/1P4NP/1K5R w - - 0 25,g2e3 d8d3 h1e1 d3b3,1165,75,97,3315,crushing endgame fork short,https://lichess.org/1YHHjVUA#49,
03EI3,3r4/6pp/2p1k3/ppP5/6P1/7P/1P6/4R1K1 b - - 1 32,e6d5 e1d1 d5c5 d1d8,930,75,97,1026,crushing endgame rookEndgame short skewer,https://lichess.org/FxsIzYzO/black#64,
03ET6,5rk1/3b1p1p/1q1pp1pQ/4n2P/p2RP1P1/5P2/BPP5/2K4R b - - 0 25,b6d4 h5g6 e5d3 c2d3,1664,309,100,5,equality middlegame short,https://lichess.org/IJ5K8xZ3/black#50,
03FL5,5r2/p1q2p1k/5Q1p/3p1N2/8/1P5P/P4KP1/4r3 b - - 1 33,c7e5 f6h6 h7g8 h6g5,1524,470,100,3,endgame equality fork short,https://lichess.org/ifsXHnPY/black#66,
03Gwv,2r3rk/1Q3p1p/2p1bp2/5q2/P1P5/1P3P2/1B4PP/4RR1K w - - 1 26,h2h3 g8g2 b7c8 e6c8,1741,76,98,1062,advantage middlegame short,https://lichess.org/s9FbmkZn#51,
03HYt,3k4/3r4/6R1/4R2p/1p2P2P/pP1bPK2/r4NP1/8 w - - 0 42,e5h5 d3e2 f3g3 e2h5,1774,75,98,981,advantage endgame master short skewer,https://lichess.org/dOcMLROR#83,
03Hd9,8/8/4p3/8/1k1p4/2p5/2K2P2/1N6 w - - 0 55,b1c3 d4c3 f2f4 b4c4,1061,76,97,978,crushing defensiveMove endgame master short,https://lichess.org/KVybt48B#109,
03I6Q,2r2rk1/1p3ppp/pqn1b3/2bpPp2/3N1P2/2P1BN2/P5PP/1R1Q1R1K b - - 8 17,b6c7 d4e6 f7e6 e3c5,1119,78,97,220,advantage discoveredAttack middlegame short,https://lichess.org/MCU0LaJS/black#34,French_Defense French_Defense_La_Bourdonnais_Variation
03Ifl,3k4/2p3p1/3qp3/7b/1KB5/PQ5P/1P6/8 w - - 5 38,b4a4 h5d1 b3d1 d6d1,1669,77,97,17056,crushing endgame pin short,https://lichess.org/aWBLCZEg#75,
03JlF,5rk1/2p3p1/p1q1pn1p/1p2p3/4P2P/1QP2N1P/PP4P1/3R2K1 w - - 1 27,f3e5 c6c5 d1d4 c5e5,1140,74,98,5300,crushing endgame fork short,https://lichess.org/1FbU8zjc#53,
03KVq,2r1r1k1/p4p2/1p3qpp/3b4/1P1p4/3Q1N1P/P4PP1/4RRK1 b - - 1 22,d5c4 e1e8 c8e8 d3c4,1023,78,100,70,advantage middlegame short,https://lichess.org/q3wCMUNo/black#44,
03NlW,r2q2k1/p1p1b1pn/2pp3p/5r1P/8/2N5/PPPBQPP1/R3K2R b KQ - 1 14,e7f6 e2e6 g8h8 e6f5,1261,76,98,5502,crushing fork middlegame short,https://lichess.org/4oReeLxT/black#28,Scotch_Game Scotch_Game_Other_variations
03NwY,8/8/7p/5p2/4k2p/r5P1/p4PK1/4R3 b - - 1 47,e4d3 e1e3 d3c2 e3a3,926,99,100,29,crushing endgame rookEndgame short skewer,https://lichess.org/Zm30N2iD/black#94,
03ONM,8/6pk/7p/2p1B3/2B2P2/5K2/7P/3r4 w - - 4 35,c4b3 d1d3 f3e4 d3b3,1046,76,100,78,advantage endgame fork master short,https://lichess.org/IraW06Xs#69,
03OoQ,r2q1rk1/p3bpp1/1np1pn1p/1p3b1N/3Pp3/P1N5/1PP2PPP/R1BQRBK1 b - - 3 13,f5g4 h5f6 e7f6 d1g4,964,78,99,1040,advantage kingsideAttack opening short,https://lichess.org/WQAWPwME/black#26,Caro-Kann_Defense Caro-Kann_Defense_Ulysses_Gambit
03PtH,K7/8/P1Q5/3nk3/8/1r6/8/8 w - - 5 68,c6c4 d5b6 a8b7 b6c4,1210,133,100,19,crushing discoveredAttack endgame fork short,https://lichess.org/tf5rmdro#135,
03Qyl,8/5pk1/p2r2p1/1p6/1P2p1Pp/P1R1P2P/5PK1/8 b - - 0 38,d6d3 c3d3 e4d3 g2f1,1159,75,97,2242,advantage defensiveMove endgame rookEndgame short,https://lichess.org/uxknfwXt/black#76,
03RRS,5rk1/p4ppp/2N2n2/2p5/3q1P2/1P1B1Q1P/2P3P1/7K b - - 1 24,d4c3 d3h7 g8h7 f3c3,1535,75,100,322,crushing discoveredAttack endgame short,https://lichess.org/kU6ZFVqM/black#48,
03RXa,2kr3r/Qpp2p2/p1p5/q2b3p/8/B2P3P/1PP5/2K1R2R b - - 5 22,d5h1 a7a8 c8d7 e1e7,1251,75,100,821,mate mateIn2 middlegame queensideAttack short,https://lichess.org/WAsjuy6H/black#44,
03S9i,r2r2k1/1pq2ppp/p4n2/5b2/P2nN3/2N1Q3/1PP1BPPP/R3R1K1 b - - 0 19,f5e4 c3e4 f6e4 e3e4,1410,265,100,15,equality middlegame short,https://lichess.org/vJx8SkbM/black#38,
03Siw,r7/ppp1k3/3pb3/3P2Pp/1Bn4P/2P5/P1q3P1/4RR1K b - - 0 25,c7c5 e1e6 e7d7 f1f7,1584,407,100,3,equality middlegame short,https://lichess.org/8NsQrhEX/black#50,
03T6z,6r1/ppn1rk1p/2p2pPP/3p4/3P1B2/P3PP2/1P3KR1/7R b - - 0 31,g8g6 g2g6 f7g6 h1g1,1337,100,100,36,advantage attraction endgame short,https://lichess.org/43ostz0Z/black#62,
03TWH,6k1/p1p1r3/1r2bp1p/4p1P1/6P1/1P3P2/P1B5/2KR3R b - - 0 28,h6g5 d1d8 e7e8 d8e8,1225,75,98,1116,crushing endgame short,https://lichess.org/wp3YaCs9/black#56,
03U5L,r1b1k2N/pppp2pp/2n5/3Qp3/2B5/8/PPP4P/RNB1q1Kn w q - 2 12,c4f1 e1f2 g1h1 f2f1,997,76,100,388,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/tOC3tDyq#23,Italian_Game Italian_Game_Two_Knights_Defense
03VTq,Q7/2R4p/p5pk/4P3/5rq1/4B3/1P5P/6K1 w - - 10 37,a8g2 g4d1 g2f1 d1f1,919,78,100,289,endgame mate mateIn2 short,https://lichess.org/sRQHvk9S#73,
03W5g,4r1k1/pp1n1r1Q/6p1/2p5/2B2P2/1P2P1R1/PB1q3P/2R2K2 b - - 0 28,g8h7 g3h3 h7g8 h3h8,1420,76,97,19276,mate mateIn2 middlegame pin short,https://lichess.org/h1E4CUel/black#56,
03Xkm,4rk2/4p3/4QPp1/2pP2N1/qp2P3/1p6/8/K2R3R w - - 1 34,a1b1 a4a2 b1c1 a2c2,1013,76,99,918,endgame mate mateIn2 short,https://lichess.org/UimASA3v#67,
03YqX,5r2/kp2R1pp/p7/4P3/2R2n2/8/6PP/6K1 w - - 4 34,c4c7 f4e2 g1h1 f8f1,1018,181,100,18,backRankMate endgame mate mateIn2 short,https://lichess.org/Mfibmnyc#67,
03ZOq,4r1k1/1p3p1p/p2p4/2pB1Q2/3b4/P2P4/1PP3PP/R3q2K w - - 3 22,a1e1 e8e1 f5f1 e1f1,809,111,100,16,backRankMate endgame mate mateIn2 short,https://lichess.org/YnlVnBBa#43,
03bvO,rn1qk2r/ppp2ppp/8/3p1b2/1b1Pn3/2N2NP1/PPQ1PPBP/R1B1K2R b KQkq - 4 8,e4g3 c2a4 f5d7 a4b4,1327,75,100,180,advantage fork opening short,https://lichess.org/VGpqMHE6/black#16,Queens_Gambit_Declined Queens_Gambit_Declined_Three_Knights_Variation
03eh3,r5rk/1bq2pp1/p4n1p/2p2BQ1/1p3p2/3p3R/PPP3PP/R5K1 b - - 1 24,f6e4 h3h6 g7h6 g5h6,1081,77,99,1659,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/YZ7Q9Bvv/black#48,
03hGC,5r1k/pp1b2pB/2n1p3/1q1pP1N1/3P2Q1/2P5/P6P/R1B4K w - - 1 20,g4h3 f8f1 h1g2 b5e2,961,76,100,646,crushing kingsideAttack master middlegame short,https://lichess.org/kNX8VZqz#39,
03haq,r2q1r2/4b1pk/2p3p1/pp4Pp/5Pn1/PB1PB3/1PP1Q3/2KR3R b - - 2 21,g4e3 h1h5 g6h5 e2h5,1096,76,97,1988,mate mateIn2 middlegame sacrifice short,https://lichess.org/RZvwE3jg/black#42,
03jES,6r1/4k3/R3P3/p2p1R2/P2Pn2r/6P1/6K1/8 b - - 0 47,h4g4 f5f7 e7e8 a6a8,1147,75,99,4913,endgame mate mateIn2 short,https://lichess.org/ghm7AsWA/black#94,
03k2m,4k2r/1p3pp1/p3p1p1/3p4/Pb1P2P1/1P3N1P/5PK1/2R5 b k - 0 27,e8d7 f3e5 d7e7 c1c7,1043,153,100,9,crushing endgame short,https://lichess.org/ZLjB3yYh/black#54,
03lLj,3r1k2/pp3p2/2p4Q/3q3N/7P/8/1P3N1K/8 b - - 0 45,f8e8 h5f6 e8e7 f6d5,1332,74,97,21369,crushing endgame fork short,https://lichess.org/pCpXN5JE/black#90,
03nXf,1r4k1/6p1/n2p4/p1pP2rp/2P1Q3/P4q1P/3P1P2/1BR2RK1 w - - 1 29,g1h2 g5g2 h2h1 f3h3,1545,77,97,4822,deflection mate mateIn2 middlegame short,https://lichess.org/WaWVIi04#57,
03o4R,8/P2P4/4R3/3r2p1/r2k3p/4pB1P/8/4K3 b - - 2 55,d5d7 e6e4 d4c5 e4a4,1102,77,99,4778,crushing endgame master short skewer,https://lichess.org/kK3IjKbw/black#110,
03oRb,8/P1R3p1/r5kp/2pp4/5n2/2P2P2/5P1P/4R1K1 w - - 1 37,e1e7 a6a1 e7e1 a1e1,1224,83,100,62,endgame mate mateIn2 short,https://lichess.org/ngHwWsPL#73,
03rlt,8/pp6/2p4N/4k3/PPP3p1/3B1p2/6rP/4K3 b - - 0 39,g2h2 h6g4 e5d4 g4h2,998,128,100,69,endgame equality fork short,https://lichess.org/gKfrkV8O/black#78,
03t1T,5rk1/1b5p/8/3p4/pP4p1/P2nP1P1/2NN2K1/1R6 w - - 0 30,c2d4 f8f2 g2g1 f2d2,991,75,98,570,crushing endgame fork short,https://lichess.org/VH1cpyby#59,
03tWQ,2k3r1/p4R1p/2p1p3/8/4Q3/q5P1/P6r/5R1K w - - 0 26,h1h2 a3g3 h2h1 g3h3,1392,75,98,1334,endgame mate mateIn2 short,https://lichess.org/HbbTqVMw#51,
03tx6,k3r3/1p4b1/6bp/p2q2p1/4N1P1/1PpQ4/P1B3P1/1K2R3 b - - 4 39,g6e4 d3d5 e4d5 e1e8,1458,76,100,400,advantage middlegame queensideAttack short,https://lichess.org/DHAQbVw2/black#78,
03vXm,2r2kr1/p1p3q1/1p1p1pBp/3PpP2/bP4PQ/P1R4P/7K/2R5 b - - 5 31,a4b5 c3c7 c8c7 c1c7,881,75,98,346,crushing middlegame short,https://lichess.org/HRcvRm5u/black#62,
03xsk,3r1rk1/pp1q4/6Q1/3p1R2/2p1p3/P1P5/KP6/8 b - - 0 33,g8h8 f5h5 d7h7 h5h7,1156,74,98,1598,endgame mate mateIn2 short,https://lichess.org/YaPFvf25/black#66,
03yBf,8/2k5/1p5R/2p1Pp1p/5P2/3PBKPr/8/4b3 w - - 3 44,f3g2 h3g3 g2f1 g3e3,978,75,100,108,advantage endgame fork short,https://lichess.org/JNCjMGpc#87,
040za,3r4/p3kpQp/6pP/3q4/1P3R2/P5P1/3prP2/2R3K1 w - - 0 36,c1c7 e7d6 g7f6 d6c7,1432,229,100,14,crushing defensiveMove endgame short,https://lichess.org/vHH7EcTP#71,
0416t,7k/1Q4bp/6p1/8/8/8/5RPP/q5K1 w - - 1 27,f2f1 g7d4 g1h1 a1f1,960,76,97,1947,deflection endgame mate mateIn2 short,https://lichess.org/CMNusADV#53,
041KE,r4r1k/2q3pp/p1p5/1p2b3/3NP2n/PQ3p1P/1P3PP1/2BR1RK1 w - - 0 23,d4e6 e5h2 g1h1 f3g2,1206,75,100,936,middlegame,https://lichess.org/UVeNKmOk#45,
043HS,8/1r3p2/2k3p1/4p2p/1PK5/8/5PPP/3R4 w - - 2 44,d1d5 b7b4 c4b4 c6d5,1186,76,99,747,advantage deflection endgame rookEndgame short,https://lichess.org/FvlJcvzW#87,
043Nu,2r1k2r/5q2/1ppQ2n1/4p3/4P1p1/2P2pP1/PP1N3P/R4R1K b k - 0 26,h8h2 h1h2 c8d8 d6c6,975,77,97,3275,crushing hangingPiece middlegame short,https://lichess.org/unmSnnuK/black#52,
044JT,5rk1/5p1p/p1p5/4P1p1/PP1P1b2/1QB1N2P/3Pq1P1/5RK1 w - - 2 30,b3c4 f4e3 d2e3 e2c4,1445,75,97,9678,advantage middlegame short,https://lichess.org/qvFfHHnc#59,
045Yc,6k1/6b1/p2p2p1/2pPPppn/8/2N1Q3/1q4PP/5RK1 w - - 0 30,e5d6 g7d4 e3d4 c5d4,1523,74,97,7647,advantage endgame master pin short,https://lichess.org/Dur41eqc#59,
0461m,4rr1k/pppbqppp/2n5/4P3/6n1/1B3N2/PPP3PP/R1BQR1K1 w - - 1 16,c1f4 e7c5 f4e3 g4e3,1209,75,99,1083,advantage middlegame short,https://lichess.org/VmTdUsIW#31,Philidor_Defense Philidor_Defense_Other_variations
048Ua,4rrk1/pp3ppp/5q2/2bp4/8/2PQ4/PP1NRPPP/R5K1 w - - 2 16,a1e1 c5f2 e2f2 e8e1,1630,75,98,566,advantage deflection fork middlegame short,https://lichess.org/1BsJZeGe#31,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
